Date,tier_opt_stock_weight,tier_opt_bond_weight,tier_opt_cash_weight,tier_opt_signal_stock_weight,tier_opt_turnover,tier_opt_transaction_cost,tier_opt_return_gross,tier_opt_return_net,tier_opt_hold_reason,tier1_signal,tier2_signal,tier3_signal,full_stock_signal,prob_high_vol,prob_up_strengthening_score,prob_down_strengthening_score,stock_next_return,bond_next_return,cash_next_return,base_lt25_weight,tier1_weight,tier2_weight,tier3_weight,full_weight,tier_opt_equity_net,tier_opt_equity_gross,tier_opt_fold
2017-11-01,0.74,0.169,0.091,0.74,0.0,0.0,0.007387712549969166,0.007387712549969166,hold,False,False,False,False,0.2852626023376643,0.048111233845315585,0.22619630253407258,0.009617828736402156,0.0016007058285891773,0.0,0.78,0.78,0.84,0.98,0.98,129564553.00669885,130860439.8272612,7
2017-11-02,0.74,0.169,0.091,0.74,0.0,0.0,0.0027365500985911556,0.0027365500985911556,hold,False,False,False,False,0.2886659475180998,0.045568889994349625,0.2374985397138587,0.003392014792792608,0.0012222370304677543,0.0002186933381931322,0.78,0.78,0.84,0.98,0.98,129919112.89700325,131218545.97677216,7
2017-11-03,0.74,0.169,0.091,0.74,0.0,0.0,0.0004966738006807723,0.0004966738006807723,hold,False,False,False,False,0.26648103423517155,0.04395232213519803,0.2425144431177745,0.0005854357515469033,0.0003754517428169457,0.0,0.78,0.78,0.84,0.98,0.98,129983640.3165869,131283718.79072227,7
2017-11-06,0.74,0.169,0.091,0.78,0.0,0.0,0.0027754879047385823,0.0027754879047385823,hold,False,False,False,False,0.24516995756030982,0.04220833765032307,0.23512820050682406,0.004029186097698645,-0.0012195846601089633,0.0,0.78,0.78,0.84,0.98,0.98,130344408.33809946,131648095.16431502,7
2017-11-07,0.74,0.169,0.091,0.78,0.0,0.0,-0.003963058398194705,-0.003963058398194705,hold,False,False,False,False,0.2292077122867175,0.041208949245778226,0.22866446063798848,-0.005242618734470739,-0.00037647214317049205,-0.0002186455218741168,0.78,0.78,0.84,0.98,0.98,129827845.83597744,131126366.07516775,7
2017-11-08,0.74,0.169,0.091,0.78,0.0,0.0,-0.0008863202938476576,-0.0008863202938476576,hold,False,False,False,False,0.21333657735884695,0.03924951147025866,0.2174118089578664,-6.528898510793635e-05,-0.005076375968303903,0.0002186933381931322,0.78,0.78,0.84,0.98,0.98,129712776.7815065,131010146.11585684,7
2017-11-09,0.74,0.169,0.091,0.78,0.0,0.0,0.0008348695410788276,0.0008348695410788276,hold,False,False,False,False,0.21778512194231534,0.040232793445501444,0.2514161325184078,0.001236162843879951,-0.000472727594037492,0.0,0.78,0.78,0.84,0.98,0.98,129821070.02793016,131119522.49642128,7
2017-11-10,0.74,0.169,0.091,0.78,0.0,0.0,-0.0024534198142224673,-0.0024534198142224673,hold,False,False,False,False,0.21102016042527097,0.04023370005781855,0.2809643948421243,-0.0036393263220315664,0.0014182346987035022,0.0,0.78,0.78,0.84,0.98,0.98,129502564.44242008,130797831.26189716,7
2017-11-13,0.74,0.169,0.091,0.78,0.0,0.0,-0.002869081353563534,-0.002869081353563534,hold,False,False,False,False,0.20412813012195036,0.039437686367208874,0.29075786950648397,-0.004696360228749641,0.003587131453912429,0.0,0.78,0.78,0.84,0.98,0.98,129131011.04953966,130422561.6431371,7
2017-11-14,0.74,0.169,0.091,0.78,0.0,0.0,0.0090474066920129,0.0090474066920129,hold,False,False,False,False,0.22734863057279886,0.04079275321505911,0.34039142624101715,0.012779364913900304,-0.0025397083975304824,0.00021854258142117722,0.78,0.78,0.84,0.98,0.98,130299311.82305567,131602547.6001367,7
2017-11-15,0.74,0.169,0.091,0.74,0.0,0.0,-0.0026216724170942977,-0.0026216724170942977,hold,False,False,False,False,0.2748862649838947,0.04264367968935596,0.3871062774381842,-0.0038175023033412137,0.0013204870828338322,-0.00021849483099689593,0.78,0.78,0.84,0.98,0.98,129957709.7112828,131257528.83107409,7
2017-11-16,0.74,0.169,0.091,0.78,0.0,0.0,-0.0008278382837123159,-0.0008278382837123159,hold,False,False,False,False,0.24997950109398534,0.040822979089733924,0.3470758903423602,-0.0007798392789180042,-0.0016014472912563305,0.00021854258142117722,0.78,0.78,0.84,0.98,0.98,129850125.74392024,131148868.82368223,7
2017-11-17,0.74,0.169,0.091,0.74,0.0,0.0,0.008085354967814191,0.008085354967814191,hold,False,False,False,False,0.2615274648186279,0.039134625116478465,0.33395151116402255,0.010856112127774376,0.00018877003531492242,0.00021900942080144148,0.78,0.78,0.84,0.98,0.98,130900010.10317513,132209253.98174901,7
2017-11-20,0.74,0.169,0.091,0.74,0.0,0.0,0.0014461286120779565,0.0014461286120779565,hold,False,False,False,False,0.2724426020172769,0.037703764666129375,0.3445707886376185,0.0012219022397288448,0.003206632867920778,0.0,0.78,0.78,0.84,0.98,0.98,131089308.35310663,132400445.56671348,7
2017-11-21,0.74,0.169,0.091,0.74,0.0,0.0,0.0025462193054560127,0.0025462193054560127,hold,False,False,False,False,0.2610555398454915,0.03659177019191687,0.3281513089728738,0.0036610258146254626,-0.0008462384848797466,-0.000218961466177503,0.78,0.78,0.84,0.98,0.98,131423090.48077418,132737566.13726641,7
2017-11-22,0.74,0.169,0.091,0.74,0.0,0.0,-0.0002201278172761753,-0.0002201278172761753,hold,False,False,False,False,0.2537343625344821,0.03537478919587113,0.3097231386088737,-0.00044785461842078433,0.0006584887594982547,0.0,0.78,0.78,0.84,0.98,0.98,131394160.60272695,132708346.90656206,7
2017-11-24,0.74,0.169,0.091,0.78,0.0,0.0,0.0019667772341551487,0.0019667772341551487,hold,False,False,False,False,0.24568505951151165,0.0340289835455253,0.28454659112044345,0.002560979879756342,0.00018834243010279472,0.0004376071697591577,0.78,0.78,0.84,0.98,0.98,131652583.64650132,132969354.66204025,7
2017-11-27,0.74,0.169,0.091,0.74,0.0,0.0,-0.013461271187844289,-0.013461271187844289,hold,False,False,False,False,0.2574537090464302,0.03302476107708801,0.25535530418699204,-0.017434052332857664,-0.0031963832403637538,-0.00021850213085872205,0.78,0.78,0.84,0.98,0.98,129880372.51545541,131179418.11926188,7
2017-11-28,0.74,0.169,0.091,0.74,0.0,0.0,0.005678137023617697,0.005678137023617697,hold,False,False,False,False,0.26351129390328143,0.03219061728471424,0.22845237297305648,0.008383932325442656,-0.0031122656639637203,0.0,0.78,0.78,0.84,0.98,0.98,130617851.06727666,131924272.83002149,7
2017-11-29,0.74,0.169,0.091,0.74,0.0,0.0,-0.0025172913317352743,-0.0025172913317352743,hold,False,False,False,False,0.31984059682137533,0.03578060326786104,0.26782883833862375,-0.004253657262468069,0.0036950842030130104,6.533859540547304e-05,0.78,0.78,0.84,0.98,0.98,130289047.88301513,131592181.00158098,7
2017-11-30,0.74,0.169,0.091,0.74,0.0,0.0,-0.008595632203509498,-0.008595632203509498,hold,False,False,False,False,0.32697384782617367,0.03674589981903542,0.2810249892001383,-0.011521478391497864,-0.00047165474837163046,0.00010957646894205197,0.78,0.78,0.84,0.98,0.98,129169131.1472673,130461063.01283376,7
2017-12-01,0.74,0.169,0.091,0.68,0.0,0.0,0.0006220333939709624,0.0006220333939709624,hold,False,False,False,False,0.3795006694494566,0.03976678848385065,0.32661372397882105,0.0006546499957162943,0.0007552153421943597,0.00010946158582481047,0.78,0.78,0.84,0.98,0.98,129249478.66031112,130542214.1506407,7
2017-12-04,0.74,0.169,0.091,0.68,0.0,0.0,0.0036826228190940803,0.0036826228190940803,hold,False,False,False,False,0.4500800953879119,0.04346049252272324,0.3670413085208897,0.0045157872555878775,0.0020763323316042026,-0.00010944960529735148,0.78,0.78,0.84,0.98,0.98,129725455.73978159,131022951.88732691,7
2017-12-05,0.74,0.169,0.091,0.6,0.0,0.0,0.00221396306496311,0.00221396306496311,hold,False,False,False,False,0.5119041201900065,0.049434658847749134,0.3947586156472076,0.003387142897830042,-0.0017898442824921812,0.00010946158582481047,0.78,0.78,0.84,0.98,0.98,130012663.10737497,131313031.8634679,7
2017-12-06,0.74,0.169,0.091,0.6,0.0,0.0,0.0031496786465755517,0.0031496786465755517,hold,False,False,False,False,0.5517907312088177,0.05465025504380731,0.4221304474935552,0.004415162022295638,-0.0007541678100458915,0.00010893527444544304,0.78,0.78,0.84,0.98,0.98,130422161.21614867,131726625.71594536,7
2017-12-07,0.74,0.169,0.091,0.6,0.0,0.0,0.005618416393776578,0.005618416393776578,hold,False,False,False,False,0.5773661673495893,0.05749627071406972,0.4500751567761961,0.00775683272118699,-0.0006611111816390292,-0.0001089234088439417,0.78,0.78,0.84,0.98,0.98,131154927.22483724,132466720.74936467,7
2017-12-08,0.74,0.169,0.091,0.6,0.0,0.0,-0.001130632856026873,-0.001130632856026873,hold,False,False,False,False,0.573799491705725,0.05707699646460487,0.44708991242214213,-0.001347080076139262,-0.000850335560108606,0.00010893527444544304,0.78,0.78,0.84,0.98,0.98,131006639.15488702,132316949.5225553,7
2017-12-11,0.6,0.26,0.13999999999999999,0.6,0.28,0.00028000000000000003,0.0021982684464739834,0.0019182684464739833,scheduled,False,False,False,False,0.5180597217993657,0.05521880389950179,0.4182344652780017,0.001927188359736709,0.004066171953346576,-0.0001089234088439417,0.78,0.78,0.84,0.98,0.98,131257945.05705644,132607817.69762444,7
2017-12-12,0.6,0.26,0.13999999999999999,0.68,0.0,0.0,-0.0005058449017937394,-0.0005058449017937394,hold,False,False,False,False,0.4928475023893058,0.05495702854093043,0.4111692970657548,-0.0007052110327727679,-0.00037680469443246434,0.00010893527444544304,0.78,0.78,0.84,0.98,0.98,131191548.89472939,132540738.7091041,7
2017-12-13,0.6,0.26,0.13999999999999999,0.68,0.0,0.0,0.006779375879581943,0.006779375879581943,hold,False,False,False,False,0.4382740916004434,0.05349838157782008,0.3742990990028678,0.011354676114476936,-0.00018772562922830804,0.00010984910353672994,0.78,0.78,0.84,0.98,0.98,132080945.71691132,133439282.19617058,7
2017-12-14,0.6,0.26,0.13999999999999999,0.68,0.0,0.0,0.004457663364463709,0.004457663364463709,hold,False,False,False,False,0.41847653509606825,0.05235167388623771,0.3590153948472908,0.00838417153388904,-0.002261929062638557,0.00010901428868792529,0.78,0.78,0.84,0.98,0.98,132669718.1097773,134034109.59579681,7
2017-12-15,0.6,0.26,0.13999999999999999,0.68,0.0,0.0,-0.004730804092701417,-0.004730804092701417,hold,False,False,False,False,0.36032657974533666,0.04807840596487328,0.30797819162942197,-0.005925245040833027,-0.00453349667525349,2.1800481173617214e-05,0.78,0.78,0.84,0.98,0.98,132042083.66436602,133400020.48155941,7
2017-12-18,0.74,0.169,0.091,0.74,0.28,0.00028000000000000003,-0.0012948085460772944,-0.0015748085460772945,scheduled,False,False,False,False,0.3001738390220137,0.04552846655616452,0.27136269211192016,-0.0010780034518569348,-0.002941337229012797,0.0,0.78,0.78,0.84,0.98,0.98,131834142.66256954,133227292.994993,7
2017-12-19,0.74,0.169,0.091,0.74,0.0,0.0,0.00021284369214117626,0.00021284369214117626,hold,False,False,False,False,0.2652886534774998,0.044717467589612876,0.26573646607735674,0.00012661814980741148,0.000705007463217111,0.0,0.78,0.78,0.84,0.98,0.98,131862202.72824411,133255649.58392803,7
2017-12-20,0.74,0.169,0.091,0.78,0.0,0.0,-0.0007609855466050076,-0.0007609855466050076,hold,False,False,False,False,0.24370048828756058,0.04492961380819833,0.2679576497190621,-0.0011422801419823658,0.00038088862470342377,0.00021902836139631177,0.78,0.78,0.84,0.98,0.98,131761857.49782443,133154243.96059121,7
2017-12-21,0.74,0.169,0.091,0.78,0.0,0.0,-0.003942353850862567,-0.003942353850862567,hold,False,False,False,False,0.23129810570057663,0.04512256655733383,0.27263044810836623,-0.005401116088805447,0.00038127611233274017,-0.0001094901992392261,0.78,0.78,0.84,0.98,0.98,131242405.63152108,132629302.81415448,7
2017-12-22,0.74,0.169,0.091,0.78,0.0,0.0,0.000838047217618251,0.000838047217618251,hold,False,False,False,False,0.23200021072012508,0.0435810956723046,0.26965077232525836,0.0001276408989416833,0.004282309684563668,0.00021849028252907132,0.78,0.78,0.84,0.98,0.98,131352392.9643941,132740452.43235253,7
2017-12-26,0.74,0.169,0.091,0.74,0.0,0.0,0.0006898864980294595,0.0006898864980294595,hold,False,False,False,False,0.2791466711743349,0.044521227368718726,0.28634170835766504,0.001213616445371768,-0.0012318915476073888,0.0,0.78,0.78,0.84,0.98,0.98,131443011.20678408,132832028.27822791,7
2017-12-27,0.74,0.169,0.091,0.74,0.0,0.0,-0.004327057483660625,-0.004327057483660625,hold,False,False,False,False,0.29909088416275936,0.04398940834589946,0.28972432982758567,-0.006188813031225204,0.001612677112111216,-0.00021844255495351295,0.78,0.78,0.84,0.98,0.98,130874249.74146688,132257256.45619678,7
2017-12-28,0.74,0.169,0.091,0.74,0.0,0.0,0.012419651451500128,0.012419651451500128,hold,False,False,False,False,0.31404595116807194,0.04228022737590365,0.28752818703461036,0.01752696199291015,-0.0033151782391778184,0.00010950218865568573,0.78,0.78,0.84,0.98,0.98,132499662.30723247,133899845.48331441,7
2017-12-29,0.74,0.169,0.091,0.68,0.0,0.0,0.007387018617731752,0.007387018617731752,hold,False,False,False,False,0.3603712282332269,0.04142176476095208,0.2884203388801933,0.009716851030055151,0.001045209172962025,0.00021877478308085507,0.78,0.78,0.84,0.98,0.98,133478439.77953917,134888966.13481107,7
2018-01-02,0.74,0.169,0.091,0.74,0.0,0.0,0.0012242752478333798,0.0012242752478333798,hold,False,False,False,False,0.3281981376374131,0.03879239227144824,0.25664333726528843,0.0017493876891594429,-0.0004747518992067601,0.00010946625078389616,0.78,0.78,0.84,0.98,0.98,133641854.12948066,135054107.35725573,7
2018-01-03,0.74,0.169,0.091,0.74,0.0,0.0,0.00722315866343336,0.00722315866343336,hold,False,False,False,False,0.2903678724590216,0.03605249305409815,0.22300207562236538,0.010042869002655275,-0.001234108867050554,0.0,0.78,0.78,0.84,0.98,0.98,134607170.4459333,136029624.60284552,8
2018-01-04,0.74,0.169,0.091,0.74,0.0,0.0,0.002809169229924838,0.002809169229924838,hold,False,False,False,False,0.25247014803240253,0.033359779254124956,0.19368275775709481,0.0038913233203599074,-0.0004755642937391835,0.00010945426923547608,0.78,0.78,0.84,0.98,0.98,134985304.76727727,136411754.83863807,8
2018-01-05,0.74,0.169,0.091,0.78,0.0,0.0,-0.0007587058157253013,-0.0007587058157253013,hold,False,False,False,False,0.22434999220110144,0.03121233540774411,0.16940149786672393,6.130438498685997e-05,-0.004757816926719394,0.0,0.78,0.78,0.84,0.98,0.98,134882890.63151285,136308258.4469087,8
2018-01-08,0.74,0.169,0.091,0.78,0.0,0.0,-0.0017783259356464738,-0.0017783259356464738,hold,False,False,False,False,0.20327746372697625,0.029584160730443107,0.15097417213878792,-0.002337643457331562,-0.00028680341550957333,0.0,0.78,0.78,0.84,0.98,0.98,134643024.8888279,136065857.93566978,8
2018-01-09,0.74,0.169,0.091,0.78,0.0,0.0,0.005167616781152638,0.005167616781152638,hold,False,False,False,False,0.18699851819334828,0.02826869682800413,0.1368828738856485,0.006843739301228835,0.0006698754240324067,-0.00010944229030962482,0.78,0.78,0.84,0.98,0.98,135338808.44370857,136768994.14648008,8
2018-01-10,0.74,0.169,0.091,0.78,0.0,0.0,0.005355416374176633,0.005355416374176633,hold,False,False,False,False,0.17372962907670741,0.027515664963198135,0.12834423695507893,0.007349615246438956,-0.0006694269913426476,0.00032784893789794545,0.78,0.78,0.84,0.98,0.98,136063604.11450955,137501449.0572118,8
2018-01-11,0.74,0.169,0.091,0.78,0.0,0.0,-0.002053440216830473,-0.002053440216830473,hold,False,False,False,False,0.16287522186129394,0.02682873985008409,0.12049599080869672,-0.0028574045887592714,0.00047873716090673923,-0.0002183230916686929,0.78,0.78,0.84,0.98,0.98,135784205.6377739,137219098.05184525,8
2018-01-12,0.74,0.169,0.091,0.78,0.0,0.0,0.007633658777874618,0.007633658777874618,hold,False,False,False,False,0.15433956818125474,0.027013632561277826,0.1305978267492251,0.01079102373389218,-0.002198642159805475,0.0002183707670497803,0.78,0.78,0.84,0.98,0.98,136820735.93103746,138266581.82418078,8
2018-01-16,0.74,0.169,0.091,0.78,0.0,0.0,-0.00040017580220457746,-0.00040017580220457746,hold,False,False,False,False,0.14663686434806755,0.028364730444830323,0.14436859677475086,0.00018129008627743026,-0.0031617187340229336,0.0,0.78,0.78,0.84,0.98,0.98,136765983.58327803,138211250.8838812,8
2018-01-17,0.74,0.169,0.091,0.78,0.0,0.0,0.001892054881883118,0.001892054881883118,hold,False,False,False,False,0.1430272521852059,0.030527530567405276,0.1580298917647013,0.003135837388482443,-0.0025942675091331635,0.00010952113680895437,0.78,0.78,0.84,0.98,0.98,137024752.3301923,138472754.15584722,8
2018-01-18,0.74,0.169,0.091,0.78,0.0,0.0,0.007863586738163212,0.007863586738163212,hold,False,False,False,False,0.14017469415654263,0.03135336375931268,0.1690754929758566,0.010701103761219688,-0.0003853289375295166,0.00010868731102342544,0.78,0.78,0.84,0.98,0.98,138102258.3554161,139561646.66902405,8
2018-01-19,0.74,0.169,0.091,0.78,0.0,0.0,0.006606748796746132,0.006606748796746132,hold,False,False,False,False,0.14102639633856356,0.032867426320878614,0.17706077973849332,0.008267716950126847,0.002891350613327015,0.0,0.78,0.78,0.84,0.98,0.98,139014665.28463367,140483695.41022652,8
2018-01-22,0.74,0.169,0.091,0.78,0.0,0.0,-0.005116910615894786,-0.005116910615894786,hold,False,False,False,False,0.14216643239142107,0.03402744736249201,0.18309798599430133,-0.006489393123503606,-0.001921830679459835,0.00011021626732521383,0.78,0.78,0.84,0.98,0.98,138303339.66807365,139764852.89782178,8
2018-01-23,0.74,0.169,0.091,0.78,0.0,0.0,0.0001107815884183297,0.0001107815884183297,hold,False,False,False,False,0.1434729336953283,0.035491310181228676,0.18768938282986636,-0.0003560790581541573,0.002214675097351515,0.0,0.78,0.78,0.84,0.98,0.98,138318661.13172564,139780336.27023086,8
2018-01-24,0.74,0.169,0.091,0.78,0.0,0.0,0.010856820631652189,0.010856820631652189,hold,False,False,False,False,0.15316249107987587,0.03834185447291175,0.23414078035665575,0.015324886073879496,-0.002978918628712135,0.0002180459915792632,0.78,0.78,0.84,0.98,0.98,139820362.02564305,141297906.30894879,8
2018-01-25,0.74,0.169,0.091,0.78,0.0,0.0,-0.004036219227124549,-0.004036219227124549,hold,False,False,False,False,0.18137805443756955,0.0409100607019295,0.26364367861797705,-0.004855385736300177,-0.0025053013171271177,-0.0002179984578893901,0.78,0.78,0.84,0.98,0.98,139256016.39209163,140727596.98275214,8
2018-01-26,0.74,0.169,0.091,0.78,0.0,0.0,-0.0064725739416578295,-0.0064725739416578295,hold,False,False,False,False,0.2040513752531497,0.04335899761951874,0.26042900757375287,-0.008230535632640201,-0.002318678152611997,0.00010856081634447179,0.78,0.78,0.84,0.98,0.98,138354671.52917308,139816727.20564947,8
2018-01-29,0.74,0.169,0.091,0.78,0.0,0.0,0.0031294959286498956,0.0031294959286498956,hold,False,False,False,False,0.23430362985517744,0.04547774875681483,0.2890553246974756,0.00414918119516261,0.00029076789806858905,0.0001094732907249707,0.78,0.78,0.84,0.98,0.98,138787651.91043332,140254283.0841967,8
2018-01-30,0.74,0.169,0.091,0.74,0.0,0.0,-0.007166120525078045,-0.007166120525078045,hold,False,False,False,False,0.27552702870954693,0.050040552614104346,0.3368327770137335,-0.008500420426173827,-0.005158750034406356,-4.374344939273023e-05,0.78,0.78,0.84,0.98,0.98,137793082.86945057,139249203.98745692,8
2018-01-31,0.74,0.169,0.091,0.74,0.0,0.0,-0.015375390004280292,-0.015375390004280292,hold,False,False,False,False,0.29845016261182444,0.050540297999809816,0.3504886899448566,-0.019945253660690554,-0.0037035014444435355,0.0001097741619964232,0.78,0.78,0.84,0.98,0.98,135674460.48044065,137108193.16836417,8
2018-02-01,0.74,0.169,0.091,0.68,0.0,0.0,-0.02779677322884778,-0.02779677322884778,hold,False,False,False,False,0.3529124853032993,0.049950775674048924,0.3931909736685691,-0.0394264475825995,0.008217670618665851,-0.00010976211295254945,0.78,0.78,0.84,0.98,0.98,131903148.26951957,133297027.81504612,8
